Date,VWRP.L,SWDA.L,VUAG.L,ISF.L,EQQQ.L,VEUR.L,VJPN.L,VFEG.L,IUIT.L,IUHC.L,INRG.L,VGOV.L,IGLO.L,IBTG.L,AGGG.L,CORP.L,GHYS.L,SGLN.L,IWDP.L,ICHN.AS
2021-08-17,82.73500061035156,6205.5,58.974998474121094,706.3070068359375,26685.2734375,26.86200714111328,23.59325408935547,46.130001068115234,19.420000076293945,10.274999618530272,918.3621215820312,21.339366912841797,105.82714080810548,4.321218967437744,4.796079158782959,90.0550537109375,76.71942901611328,2531.0,2123.1181640625,6.176499843597412
2021-08-18,82.73500061035156,6199.0,58.90999984741211,705.0093994140625,26665.77734375,26.847007751464844,23.56602668762207,46.23249816894531,19.332500457763672,10.300000190734863,934.3554077148438,21.27577018737793,105.77239227294922,4.320784091949463,4.7911458015441895,90.00868225097656,76.70771026611328,2526.5,2123.61767578125,6.207099914550781
2021-08-19,82.13500213623047,6162.5,58.66999816894531,695.8263549804688,26737.765625,26.56856155395508,23.348224639892575,45.48749923706055,19.232500076293945,10.225000381469728,937.6041259765624,21.3575439453125,105.96402740478516,4.321218967437744,4.7880072593688965,89.99604034423828,76.4344253540039,2545.5,2117.626708984375,6.036799907684326
2021-08-20,82.81500244140625,6217.0,59.31999969482422,698.9207153320312,27051.205078125,26.74847984313965,23.356163024902344,45.5525016784668,19.530000686645508,10.274999618530272,951.098388671875,21.364971160888672,105.8727569580078,4.320350646972656,4.788903713226318,90.08036041259766,76.50860595703125,2556.0,2136.59814453125,5.999899864196777
2021-08-23,83.19499969482422,6252.0,59.58000183105469,700.7173461914062,27253.658203125,26.872709274291992,23.594388961791992,45.712501525878906,19.76499938964844,10.335000038146973,951.3483276367188,21.333141326904297,105.900146484375,4.319697856903076,4.795182228088379,90.28270721435548,76.62572479248047,2567.0,2121.12158203125,6.029600143432617
2021-08-24,83.63500213623047,6263.0,59.63999938964844,701.9152221679688,27355.646484375,26.799890518188477,23.78837013244629,46.91749954223633,19.792499542236328,10.260000228881836,962.3436279296876,21.34056854248047,105.9457778930664,4.319697856903076,4.800115585327148,90.11407470703124,76.76236724853516,2569.0,2115.628662109375,6.345799922943115
2021-08-25,83.66000366210938,6270.0,59.77000045776367,704.7102661132812,27394.638671875,26.82773208618164,23.718036651611328,46.95000076293945,19.799999237060547,10.220000267028809,966.8417358398438,21.1549072265625,105.47125244140624,4.3194804191589355,4.784419536590576,89.97917175292969,76.74675750732422,2542.0,2119.62353515625,6.312699794769287
2021-08-26,83.40499877929688,6254.0,59.55500030517578,703.113037109375,27322.15234375,26.78917694091797,23.6862735748291,46.685001373291016,19.69499969482422,10.164999961853027,960.84423828125,21.142166137695312,105.44388580322266,4.320133209228516,4.783969402313232,89.82742309570312,76.75064849853516,2552.5,2119.3740234375,6.252799987792969
2021-08-27,83.63500213623047,6269.5,59.814998626708984,705.40869140625,27390.138671875,26.90270233154297,23.713499069213867,46.96500015258789,19.780000686645508,10.204999923706056,961.8439331054688,21.18673324584961,105.69939422607422,4.321654319763184,4.793388366699219,90.0972137451172,76.89120483398438,2564.0,2138.345947265625,6.218400001525879
2021-08-30,83.63500213623047,6269.5,59.814998626708984,705.40869140625,27390.138671875,26.90270233154297,23.713499069213867,46.96500015258789,19.780000686645508,10.204999923706056,961.8439331054688,21.18673324584961,105.69939422607422,4.321654319763184,4.793388366699219,90.0972137451172,76.89120483398438,2564.0,2138.345947265625,6.216800212860107
2021-08-31,84.08499908447266,6286.5,60.029998779296875,702.314453125,27691.57421875,26.802030563354492,23.892730712890625,47.82500076293945,19.989999771118164,10.21500015258789,969.5906372070312,21.02546501159668,105.76327514648438,4.323176860809326,4.796079158782959,90.17308044433594,77.00442504882812,2566.0,2151.32666015625,6.3582000732421875
2021-09-01,84.37000274658203,6303.0,59.935001373291016,705.40869140625,27833.05078125,27.026933670043945,24.16726303100586,48.39500045776367,20.09000015258789,10.145000457763672,977.5873413085938,21.116708755493164,105.80889892578124,4.323176860809326,4.8014607429504395,90.22369384765624,77.0200424194336,2569.0,2167.802978515625,6.553999900817871
2021-09-02,84.4000015258789,6306.0,59.91999816894531,708.1038818359375,27704.57421875,27.07191467285156,24.27389335632324,48.3125,19.989999771118164,10.28499984741211,988.082763671875,21.142166137695312,105.96402740478516,4.322305679321289,4.8113274574279785,90.5525131225586,77.12155151367188,2557.5,2161.81103515625,6.5395002365112305
2021-09-03,84.13999938964844,6289.0,59.66999816894531,705.7083129882812,27618.591796875,26.86414337158203,24.700428009033203,48.14500045776367,20.065000534057617,10.295000076293944,974.83837890625,21.022289276123047,105.89558410644533,4.3227410316467285,4.808188438415527,90.30801391601562,76.98881530761719,2578.5,2152.575439453125,6.480899810791016
2021-09-06,84.8499984741211,6338.0,60.01499938964844,710.399658203125,27800.05859375,27.101896286010746,25.351573944091797,48.70249938964844,20.114999771118164,10.335000038146973,976.5875854492188,21.097612380981445,105.79064178466795,4.3227410316467285,4.808636665344238,90.32485961914062,77.17620086669922,2573.0,2169.2998046875,6.606100082397461
2021-09-07,84.55000305175781,6310.0,59.78499984741211,706.606689453125,27780.5625,27.01836395263672,25.090660095214844,48.782501220703125,20.010000228881836,10.220000267028809,969.3407592773438,20.956506729125977,105.28874206542967,4.321654319763184,4.785763740539551,89.9032974243164,77.05909729003906,2543.0,2144.08740234375,6.6697998046875
2021-09-08,84.16999816894531,6290.0,59.80500030517578,701.1165161132812,27742.06640625,26.797746658325195,25.18595314025879,48.23249816894531,19.88999938964844,10.255000114440918,956.5960693359376,20.976661682128903,105.28874206542967,4.321871280670166,4.77948522567749,89.94544982910156,77.00442504882812,2543.0,2155.0712890625,6.554100036621094
2021-09-09,83.83499908447266,6262.0,59.505001068115234,694.7283935546875,27609.59765625,26.530006408691406,25.199567794799805,47.90250015258789,19.959999084472656,10.199999809265137,950.0988159179688,21.04032516479492,105.61726379394533,4.321654319763184,4.798769474029541,90.27427673339844,77.10203552246094,2524.0,2135.350341796875,6.515900135040283
2021-09-10,83.4749984741211,6236.0,59.060001373291016,694.7283935546875,27493.61328125,26.504302978515625,25.351573944091797,47.99250030517578,19.80500030517578,10.100000381469728,943.3516235351562,20.99789047241211,105.49864196777344,4.322089195251465,4.796976089477539,90.37545776367188,77.10594177246094,2531.5,2105.893798828125,6.527400016784668
2021-09-13,83.31999969482422,6217.0,59.17779922485352,698.2218017578125,27186.6796875,26.56856155395508,25.476356506347656,47.974998474121094,19.63999938964844,9.960000038146973,944.8509521484376,21.042442321777344,105.5260009765625,4.320958137512207,4.791594982147217,90.45977020263672,76.99662017822266,2524.0,2104.720703125,6.461400032043457
2021-09-14,83.18000030517578,6213.0,58.76499938964844,695.3270874023438,27302.654296875,26.544998168945312,25.466144561767575,47.57500076293945,19.7450008392334,10.020000457763672,952.5977172851562,21.05623435974121,105.77239227294922,4.322957992553711,4.809534072875977,90.50192260742188,77.16839599609375,2544.0,2104.146484375,6.3317999839782715
2021-09-15,82.98500061035156,6200.0,58.7599983215332,693.2310791015625,27154.181640625,26.377927780151367,25.48316192626953,47.07749938964844,19.665000915527344,10.03499984741211,929.8572998046876,20.987274169921875,105.92752838134766,4.322523593902588,4.806843280792236,90.3838882446289,77.17620086669922,2530.0,2101.151123046875,6.190299987792969
2021-09-16,83.26499938964844,6223.0,58.974998474121094,685.928955078125,27320.345703125,26.465654373168945,25.60609436035156,47.005001068115234,19.674999237060547,9.977499961853027,927.6083984375,20.87369155883789,105.45298767089844,4.321478843688965,4.7880072593688965,90.2607192993164,77.19963073730469,2484.0,2106.891845703125,6.145199775695801
2021-09-17,83.00499725341797,6204.0,58.93000030517578,679.3403930664062,27255.8515625,26.196455001831055,25.501619338989254,46.904998779296875,19.53499984741211,10.015000343322754,925.6090698242188,20.757957458496097,105.47125244140624,4.320825576782227,4.7709641456604,89.64744567871094,77.25819396972656,2486.5,2099.15380859375,6.21999979019165
2021-09-20,81.9000015258789,6130.0,58.18000030517578,673.7498779296875,26905.42578125,25.916488647460938,25.365345001220703,46.0625,19.174999237060547,9.987500190734863,917.6124877929688,20.878995895385746,105.35261535644533,4.321695327758789,4.777243137359619,90.13294982910156,77.0200424194336,2517.0,2076.4375,6.015600204467773
2021-09-21,82.36000061035156,6178.0,58.3650016784668,680.9375610351562,26999.404296875,26.228763580322266,25.624263763427734,46.16749954223633,19.295000076293945,10.010000228881836,931.6066284179688,20.888561248779297,105.44388580322266,4.322566986083984,4.7803826332092285,90.19258880615234,77.03956604003906,2547.0,2098.904052734375,6.027500152587891
2021-09-22,83.11499786376953,6206.0,58.775001525878906,691.31982421875,27129.8828125,26.53026580810547,25.487987518310547,47.087501525878906,19.420000076293945,9.984999656677246,944.60107421875,20.874753952026367,105.43475341796876,4.321260452270508,4.78531551361084,90.25221252441406,77.21524047851562,2540.0,2106.891845703125,6.174600124359131
2021-09-23,83.31999969482422,6239.0,59.150001525878906,690.62109375,27250.353515625,26.588415145874023,25.42893409729004,46.82749938964844,19.684999465942383,10.057499885559082,945.8506469726562,20.616737365722656,104.94198608398438,4.3179931640625,4.764684677124023,89.86038970947266,77.32066345214844,2483.0,2106.64208984375,6.107900142669678
2021-09-24,83.30000305175781,6240.0,59.26499938964844,688.1253051757812,27250.853515625,26.413970947265625,25.43802261352539,46.66999816894531,19.61000061035156,9.984999656677246,932.1063842773438,20.525419235229492,104.43096160888672,4.31734037399292,4.753921985626221,89.70707702636719,77.13716888427734,2501.0,2087.17138671875,6.022299766540527
2021-09-27,83.19499969482422,6228.0,59.209999084472656,689.52294921875,27099.8828125,26.30844497680664,25.35398292541504,46.73500061035156,19.520000457763672,9.86750030517578,937.1043090820312,20.46172142028809,104.30320739746094,4.316687107086182,4.744952201843262,89.64744567871094,77.07470703125,2495.0,2090.416748046875,6.070000171661377
2021-09-28,82.61499786376953,6178.0,58.80500030517578,685.6294555664062,26768.94921875,26.084468841552734,25.12686538696289,46.790000915527344,19.065000534057617,9.677499771118164,926.3588256835938,20.314125061035156,103.8013153076172,4.316469192504883,4.727910041809082,89.13639831542969,76.68818664550781,2505.0,2074.689697265625,6.052199840545654
